id,nombre_completo,edad,provincia,nivel_educativo,horas_estudio_semana,asistencia_%,internet_en_casa,nivel_socioeconomico,promedio_final
6556,Josefina Valderrama Criado,17,Pichincha,Bachillerato,28,84.3,False,Alto,6.23
6557,Luis Miguel Lerma Ferrera,22,Tungurahua,Secundaria,36,88.4,False,Bajo,6.26
6558,Silvio Nuñez,16,Chimborazo,Bachillerato,32,93.9,False,Bajo,6.55
6559,Francisca Huertas Mariño,16,Loja,Secundaria,34,64.8,True,Bajo,5.52
6560,Porfirio Gimenez Bayona,18,Guayas,Secundaria,19,61.3,False,Medio,3.67
6561,África Elorza Cerezo,20,Tungurahua,Bachillerato,0,89.4,True,Bajo,4.2
6562,Isaac Sanjuan Clavero,15,Manabi,Secundaria,29,85.7,True,Alto,5.49
6563,Abilio Chacón,24,Manabi,Bachillerato,37,89.8,False,Alto,6.26
6564,Evangelina Ripoll Albero,15,Esmeraldas,Bachillerato,40,79.7,True,Bajo,6.55
6565,Emperatriz Soriano Vargas,17,Tungurahua,Bachillerato,40,79.3,False,Medio,6.21
6566,Anabel Luz Villaverde,15,Pichincha,Secundaria,28,84.2,True,Medio,5.75
6567,Guillermo Alcolea Olmedo,20,Loja,Bachillerato,20,71.9,False,Alto,4.33
6568,Jose Antonio Cardona,24,Loja,Bachillerato,9,76.0,False,Alto,4.49
6569,Anselma Rodríguez Batlle,20,Manabi,Bachillerato,15,97.8,True,Medio,5.58
6570,Abraham Basilio Roda Esteban,16,Guayas,Bachillerato,40,82.5,False,Bajo,7.33
6571,Felicidad Blasco Carranza,16,Tungurahua,Bachillerato,12,96.4,False,Medio,5.13
6572,Buenaventura Corominas-Cervantes,24,Pichincha,Bachillerato,18,67.4,False,Alto,4.55
6573,Virginia Carrera Paniagua,25,Manabi,Secundaria,8,96.1,True,Bajo,5.56
6574,Joaquín del Parra,23,Tungurahua,Secundaria,23,67.9,True,Bajo,5.66
6575,Darío Ledesma,24,Chimborazo,Secundaria,17,83.9,False,Alto,5.21
6576,Maricruz Posada,24,Pichincha,Bachillerato,34,86.0,True,Alto,5.44
6577,Custodio Castro Huguet,24,Tungurahua,Bachillerato,13,67.2,False,Alto,3.6
6578,Ester Mercader Dávila,24,Esmeraldas,Secundaria,36,85.4,False,Alto,5.51
6579,Ramiro Jordá Recio,24,Tungurahua,Secundaria,13,98.8,True,Alto,6.21
6580,Eli Liliana Roig Valcárcel,23,Esmeraldas,Secundaria,13,94.3,False,Bajo,5.15
6581,Tito Gomila Calleja,21,Loja,Secundaria,8,66.3,False,Bajo,4.28
6582,Eustaquio Montaña Luna,15,Chimborazo,Secundaria,18,74.8,False,Medio,4.87
6583,Maura Roig-Olivares,19,Tungurahua,Secundaria,4,58.4,True,Alto,3.14
6584,Amparo Calderon Diego,17,Loja,Bachillerato,10,74.3,False,Bajo,4.35
6585,Florencio Cornejo Salmerón,20,Tungurahua,Secundaria,32,86.5,False,Medio,5.91
6586,María Teresa Cepeda Palomar,18,Loja,Bachillerato,5,75.9,False,Alto,4.37
6587,Francisco Jose Manrique,18,Chimborazo,Secundaria,5,94.9,False,Bajo,5.52
6588,Cruz Alberto Garzón,19,Manabi,Bachillerato,17,63.7,True,Bajo,3.65
6589,Nilda Chacón Marín,22,Tungurahua,Secundaria,2,82.2,False,Medio,4.82
6590,Gabriela Elorza León,21,Chimborazo,Secundaria,34,59.6,False,Medio,4.97
6591,Sebastian Quintana Rosa,18,Guayas,Bachillerato,40,90.6,True,Bajo,5.44
6592,Constanza Ferrero,17,Tungurahua,Secundaria,24,66.3,True,Alto,5.19
6593,Evita Feliciana Morante Alarcón,23,Chimborazo,Secundaria,24,82.4,True,Alto,4.61
6594,Ruth Martin-Villar,24,Guayas,Secundaria,39,78.2,True,Bajo,6.11
6595,Gabriela Riquelme Mateos,23,Pichincha,Secundaria,20,76.4,False,Bajo,5.26
6596,Adoración Iborra Osuna,21,Esmeraldas,Bachillerato,3,82.4,False,Alto,4.76
6597,María Luisa Castilla Bru,15,Tungurahua,Secundaria,23,55.1,False,Bajo,3.29
6598,René Torres,16,Manabi,Secundaria,22,62.9,False,Medio,4.82
6599,Hernando Pina Roura,16,Manabi,Bachillerato,30,98.6,True,Bajo,5.07
6600,José Mari de Guillen,19,Loja,Secundaria,9,88.0,False,Medio,4.57
6601,Carmelo Bonilla Duarte,19,Chimborazo,Bachillerato,19,86.5,False,Medio,5.23
6602,Fátima Ibarra Yáñez,16,Esmeraldas,Bachillerato,8,99.6,False,Alto,5.37
6603,Adalberto Ochoa Barrio,25,Loja,Secundaria,1,57.1,True,Medio,2.86
6604,Socorro de Juliá,15,Esmeraldas,Bachillerato,18,64.4,True,Medio,4.71
6605,Rosalva Lopez Luís,15,Pichincha,Secundaria,14,73.3,True,Medio,4.23
6606,Marciano Escobar Mena,17,Loja,Secundaria,39,66.2,False,Alto,5.73
6607,Lucía Corominas Santamaría,17,Manabi,Bachillerato,16,73.9,False,Medio,4.4
6608,Verónica Delgado-Villalba,19,Manabi,Bachillerato,40,92.1,True,Alto,5.9
6609,Mamen Milla Berrocal,19,Guayas,Bachillerato,28,71.6,True,Bajo,5.88
6610,Daniela Antúnez Jerez,18,Chimborazo,Secundaria,5,87.3,False,Bajo,4.94
6611,Luciano Novoa,25,Esmeraldas,Secundaria,36,99.8,True,Alto,7.06
6612,Galo Graciano Hierro Gutierrez,23,Tungurahua,Bachillerato,16,86.8,True,Medio,5.15
6613,Crescencia Salgado Martín,22,Pichincha,Bachillerato,38,60.9,True,Alto,6.04
6614,Reyna Sáez Vall,18,Manabi,Secundaria,20,81.8,True,Alto,4.4
6615,Maura Amorós Bartolomé,19,Manabi,Bachillerato,1,94.8,False,Bajo,5.74
6616,Máximo Estevez Gual,25,Esmeraldas,Secundaria,37,96.0,True,Medio,6.37
6617,Morena de Pozo,24,Chimborazo,Bachillerato,28,94.5,False,Medio,6.6
6618,Gonzalo Montesinos Canales,22,Chimborazo,Bachillerato,10,98.6,False,Bajo,5.41
6619,Adolfo Moreno,22,Guayas,Secundaria,16,54.6,True,Medio,4.17
6620,Delia Clarisa Urrutia Zurita,22,Pichincha,Secundaria,23,69.6,True,Medio,5.05
6621,Sarita Villalobos Cañas,23,Loja,Secundaria,31,97.4,False,Bajo,5.94
6622,Alicia Bernal Garriga,15,Guayas,Bachillerato,0,69.9,False,Medio,3.39
6623,Rita Oliva-Maldonado,20,Manabi,Bachillerato,6,70.4,True,Medio,4.69
6624,María Fernanda Chacón Cabello,20,Chimborazo,Bachillerato,16,81.0,True,Alto,4.61
6625,Victoriano Espejo Cantón,21,Chimborazo,Secundaria,34,78.2,True,Alto,6.35
6626,Leandra María Cristina Palmer Casals,20,Esmeraldas,Secundaria,36,68.7,False,Alto,5.56
6627,Nazaret Elorza,19,Esmeraldas,Secundaria,12,54.0,True,Medio,3.42
6628,Américo Valdés Alba,23,Manabi,Bachillerato,32,94.6,True,Bajo,6.47
6629,Natalio Alberto Colom Exposito,20,Manabi,Bachillerato,4,69.0,False,Alto,3.84
6630,Godofredo del Hernández,18,Chimborazo,Bachillerato,0,83.8,True,Medio,5.28
6631,Eloy de Lucas,16,Loja,Secundaria,37,77.7,False,Alto,6.62
6632,Amelia Ureña Gargallo,24,Manabi,Secundaria,37,80.3,False,Medio,6.4
6633,Clementina Martina Ferrández Suarez,24,Manabi,Secundaria,24,52.5,False,Alto,4.33
6634,Flavia de Ortiz,15,Esmeraldas,Bachillerato,34,92.7,False,Medio,6.57
6635,Miguela Salud Hoz Roca,20,Tungurahua,Bachillerato,29,67.8,True,Alto,5.47
6636,Mohamed Tamayo,20,Chimborazo,Secundaria,21,87.4,True,Bajo,5.44
6637,Rogelio Cabezas Amigó,17,Tungurahua,Secundaria,6,60.9,False,Bajo,2.71
6638,Visitación del Blázquez,22,Guayas,Secundaria,18,99.7,False,Alto,5.45
6639,Octavio Borja Batlle Mata,19,Manabi,Secundaria,21,58.8,True,Medio,4.97
6640,Horacio Rivas,25,Chimborazo,Secundaria,13,95.6,False,Medio,5.01
6641,Rocío de Hidalgo,18,Loja,Bachillerato,9,51.9,False,Medio,3.78
6642,Lucas Artemio Elorza Moll,18,Pichincha,Secundaria,5,62.0,False,Medio,4.09
6643,Fabiola Múñiz Nadal,18,Tungurahua,Secundaria,10,51.3,True,Bajo,3.97
6644,Ovidio Ros,20,Manabi,Bachillerato,27,69.1,False,Alto,5.66
6645,Martirio Nogués Santana,23,Esmeraldas,Bachillerato,40,96.2,False,Bajo,6.81
6646,Vanesa Porcel Font,17,Loja,Secundaria,39,68.2,False,Bajo,5.92
6647,Iker Amo Atienza,24,Guayas,Bachillerato,35,74.5,False,Bajo,6.54
6648,Manuelita Jaén Velázquez,16,Pichincha,Bachillerato,29,72.1,True,Medio,5.55
6649,Sebastián Gomila Clemente,24,Manabi,Secundaria,9,57.2,False,Alto,3.89
6650,Elvira de Aznar,21,Chimborazo,Secundaria,25,76.5,False,Bajo,5.17
6651,María Salazar Gascón,20,Esmeraldas,Bachillerato,15,69.3,True,Alto,4.45
6652,Reina Bernardita Farré Oliver,24,Pichincha,Bachillerato,38,69.6,False,Alto,5.64
6653,Jose Antonio Anselmo Osorio Camacho,21,Chimborazo,Bachillerato,35,50.3,False,Alto,4.6
6654,Maribel de Arias,15,Chimborazo,Bachillerato,7,83.6,True,Medio,4.59
6655,Jennifer Águila Castillo,18,Loja,Secundaria,15,50.9,True,Bajo,3.05
6656,Yaiza Aguado Alberola,20,Manabi,Secundaria,38,71.9,False,Bajo,5.66
6657,Xavier Nebot Fonseca,24,Esmeraldas,Secundaria,8,66.2,False,Alto,4.55
6658,Prudencio Uribe Bonilla,23,Guayas,Bachillerato,10,51.5,True,Bajo,3.08
6659,Teodosio Anastasio Bolaños Donaire,21,Guayas,Secundaria,8,79.2,True,Alto,3.17
6660,Anastasio Rius Abella,17,Manabi,Bachillerato,21,85.0,False,Alto,5.16
6661,Dorotea Téllez,24,Manabi,Secundaria,36,85.0,True,Alto,5.88
6662,Oriana Cervantes Yuste,20,Pichincha,Secundaria,11,74.3,True,Bajo,5.26
6663,Albert Coca Escudero,24,Manabi,Bachillerato,21,77.1,False,Medio,5.32
6664,Lina Alba Pulido,18,Esmeraldas,Bachillerato,13,50.7,False,Alto,3.98
6665,Bonifacio Yuste Velázquez,18,Guayas,Secundaria,35,64.0,False,Bajo,5.54
6666,Delfina Amat Mateu,15,Guayas,Bachillerato,11,65.7,True,Bajo,3.73
6667,Jose Ignacio Castañeda Díez,23,Chimborazo,Secundaria,21,76.2,True,Alto,4.92
6668,Casandra Iris Carrillo Gil,22,Esmeraldas,Secundaria,0,70.3,True,Alto,2.21
6669,Consuela Iriarte,18,Loja,Secundaria,5,88.7,True,Bajo,4.66
6670,Carmen Aroca Ortiz,17,Tungurahua,Secundaria,33,84.2,True,Alto,6.5
6671,Leoncio Rosselló-Ayuso,24,Esmeraldas,Secundaria,38,71.7,False,Medio,5.52
6672,Roberto Piñol-Reyes,19,Chimborazo,Secundaria,35,62.5,True,Medio,6.27
6673,Heliodoro Bellido Perales,19,Loja,Secundaria,14,56.2,True,Alto,4.15
6674,Febe Torrijos-Sevilla,23,Pichincha,Bachillerato,9,61.1,True,Bajo,3.14
6675,Simón Celso Tolosa Sala,17,Manabi,Bachillerato,38,66.7,True,Alto,5.35
6676,Reyes Apolonia Pinto Prat,17,Pichincha,Secundaria,9,71.3,True,Alto,4.77
6677,Maxi Tena Quintero,24,Pichincha,Bachillerato,0,65.4,True,Alto,3.62
6678,Jose Manuel Aragón Lluch,18,Manabi,Secundaria,3,60.9,True,Bajo,4.29
6679,Néstor Quesada Frías,24,Manabi,Bachillerato,8,72.7,True,Medio,5.0
6680,Zaira Priscila Mancebo Aragonés,25,Chimborazo,Bachillerato,8,75.9,True,Bajo,4.76
6681,Alejandro Ángel Ibarra,17,Esmeraldas,Bachillerato,28,59.0,True,Alto,4.69
6682,Ainara Segarra-Lledó,16,Chimborazo,Secundaria,30,78.4,False,Medio,5.64
6683,Gastón del Aguilera,24,Chimborazo,Secundaria,16,58.1,False,Bajo,4.32
6684,Alondra Madrigal,25,Tungurahua,Bachillerato,1,58.7,False,Alto,3.92
6685,Mayte Castelló Busquets,17,Loja,Bachillerato,3,67.1,False,Medio,3.29
6686,Remedios Salmerón Aragonés,23,Loja,Bachillerato,11,56.9,False,Alto,4.3
6687,Victorino Casares Burgos,23,Tungurahua,Bachillerato,35,69.8,False,Alto,5.65
6688,Gerardo del Rosselló,25,Guayas,Secundaria,11,57.1,True,Bajo,4.95
6689,Aroa de Maza,16,Manabi,Secundaria,7,78.9,False,Alto,4.09
6690,Octavio Frías,17,Loja,Secundaria,27,59.7,True,Medio,4.35
6691,Lucio Méndez-Cortés,19,Tungurahua,Bachillerato,20,73.7,True,Alto,4.89
6692,Berta Gilabert Dominguez,25,Manabi,Secundaria,16,50.3,True,Bajo,3.82
6693,Conrado Riba Giner,23,Loja,Secundaria,36,86.3,False,Bajo,6.49
6694,Jennifer Perera Acero,20,Pichincha,Secundaria,40,89.1,True,Alto,5.95
6695,Ciro Trillo Martínez,16,Manabi,Secundaria,30,92.5,False,Alto,6.03
6696,Martina Cerdá Vilaplana,19,Tungurahua,Secundaria,28,58.2,False,Medio,4.41
6697,Silvio Goicoechea Valcárcel,20,Manabi,Bachillerato,24,91.2,False,Medio,5.03
6698,Iker Querol Tamarit,25,Guayas,Bachillerato,31,56.5,False,Medio,4.36
6699,Marcela Arnal-Zaragoza,18,Chimborazo,Secundaria,8,88.1,False,Medio,4.76
6700,Candela Agudo Márquez,20,Loja,Secundaria,21,74.7,True,Bajo,5.27
6701,Maximiliano del Zaragoza,20,Pichincha,Bachillerato,35,98.0,False,Alto,6.45
6702,Marita del Cruz,18,Manabi,Secundaria,0,62.5,False,Medio,3.4
6703,Baldomero Heras Chamorro,15,Pichincha,Bachillerato,18,66.2,False,Bajo,4.02
6704,Alcides Saura Viana,18,Loja,Secundaria,0,73.5,True,Medio,4.88
6705,Efraín Cal Cámara,16,Chimborazo,Secundaria,25,56.5,True,Alto,3.8
6706,Visitación del Carranza,23,Esmeraldas,Secundaria,33,87.9,True,Alto,6.54
6707,Amando Eutropio Salvà Pinto,18,Chimborazo,Bachillerato,40,66.3,False,Alto,4.76
6708,Leticia Lamas Ortuño,24,Esmeraldas,Bachillerato,23,75.2,True,Bajo,5.25
6709,Pío Morante Company,24,Pichincha,Secundaria,36,73.0,False,Medio,4.93
6710,Manola Alvarez Canet,19,Tungurahua,Bachillerato,26,89.3,True,Medio,5.76
6711,Jovita Bejarano Villa,22,Guayas,Secundaria,39,62.7,False,Medio,5.23
6712,Guadalupe del Cánovas,21,Tungurahua,Secundaria,30,65.2,True,Medio,4.92
6713,Fabio Valbuena-Palomar,18,Tungurahua,Bachillerato,5,87.3,False,Alto,4.49
6714,Lara Viña Roig,23,Guayas,Secundaria,9,64.5,True,Alto,3.76
6715,Maxi Mir Cañete,17,Tungurahua,Secundaria,11,62.0,True,Alto,4.64
6716,Angelino Sanchez Escudero,19,Loja,Secundaria,39,93.9,True,Bajo,7.55
6717,Ángeles Monreal Varela,25,Pichincha,Secundaria,30,69.6,False,Alto,5.04
6718,Nereida Flores Tirado,18,Manabi,Secundaria,30,72.9,False,Medio,5.51
6719,Eliseo Fortuny Duque,24,Guayas,Bachillerato,20,96.5,False,Bajo,5.97
6720,Arcelia Agudo Gargallo,16,Esmeraldas,Bachillerato,3,83.9,False,Alto,4.69
6721,Morena Olivera-González,20,Pichincha,Secundaria,10,65.7,True,Alto,4.17
6722,Andrés Felipe Casas,25,Tungurahua,Secundaria,34,67.1,True,Bajo,4.31
6723,Gastón Tapia Samper,21,Manabi,Bachillerato,20,62.4,False,Bajo,4.77
6724,Roberto Nicodemo Roca Montenegro,23,Loja,Secundaria,5,97.6,False,Alto,4.76
6725,Agustina Cruz Mendoza,19,Guayas,Bachillerato,36,99.7,True,Bajo,7.16
6726,Marita de Alberdi,22,Guayas,Bachillerato,6,87.0,False,Alto,5.03
6727,Miguel Samper-Coloma,21,Loja,Secundaria,39,99.9,False,Bajo,7.51
6728,Severiano Chaparro-Verdejo,21,Guayas,Secundaria,21,51.9,True,Medio,4.8
6729,Juan Bautista Calderón Jordán,16,Pichincha,Secundaria,12,95.3,False,Bajo,5.3
6730,Liliana Montserrat Hernandez,15,Manabi,Bachillerato,8,58.5,True,Alto,4.03
6731,Ainoa Cardona,18,Manabi,Bachillerato,27,51.3,True,Medio,4.32
6732,Clotilde Araceli Pi Antón,18,Tungurahua,Bachillerato,13,50.7,True,Alto,3.4
6733,Cirino Casado Amador,24,Chimborazo,Bachillerato,0,97.7,False,Bajo,4.74
6734,Juan Villalobos Casanova,18,Guayas,Secundaria,29,90.2,False,Alto,5.59
6735,Edu Perelló,22,Chimborazo,Bachillerato,31,78.4,False,Bajo,5.52
6736,Encarna Beltran Villalonga,24,Guayas,Bachillerato,33,70.6,False,Medio,5.42
6737,Adelaida Amelia Porcel Cuesta,25,Guayas,Secundaria,11,52.3,False,Medio,3.7
6738,Abraham Rovira-Barral,20,Pichincha,Secundaria,7,51.6,False,Medio,3.22
6739,Rufina Collado Caballero,17,Tungurahua,Bachillerato,26,55.3,False,Bajo,3.67
6740,Paola Dávila Sierra,18,Manabi,Bachillerato,28,86.7,True,Alto,5.93
6741,Celso Ramirez-Duque,15,Pichincha,Secundaria,35,90.9,True,Medio,6.23
6742,Fabiola Francisca Batlle Llabrés,15,Loja,Bachillerato,36,50.9,True,Bajo,4.24
6743,Lorenzo Bejarano Franch,23,Tungurahua,Secundaria,0,55.7,False,Medio,3.29
6744,Patricio Casares Puerta,24,Loja,Bachillerato,22,66.8,False,Bajo,4.77
6745,Inés Márquez Martorell,22,Loja,Bachillerato,5,68.5,False,Alto,3.81
6746,Graciela Mercader García,24,Esmeraldas,Secundaria,20,68.3,True,Bajo,4.82
6747,Aureliano Mendez-Arce,21,Guayas,Bachillerato,21,51.8,False,Medio,3.94
6748,Germán de Varela,23,Loja,Secundaria,18,53.5,False,Medio,4.38
6749,Nieves Neira Sobrino,22,Tungurahua,Secundaria,25,94.9,True,Medio,6.34
6750,Diana del Hervia,15,Guayas,Bachillerato,20,54.4,False,Bajo,3.81
6751,Ruy Bautista Landa,21,Guayas,Secundaria,30,78.4,False,Bajo,4.98
6752,Primitiva Jódar Jerez,15,Tungurahua,Bachillerato,40,82.8,True,Alto,6.49
6753,Elías del Calvo,23,Chimborazo,Bachillerato,12,69.4,True,Bajo,4.5
6754,Anna Felicidad Español Pujol,15,Esmeraldas,Secundaria,7,99.0,False,Alto,5.14
6755,Graciela Hidalgo Puerta,25,Chimborazo,Secundaria,16,52.1,False,Alto,3.3
6756,Amando del Viñas,18,Esmeraldas,Secundaria,8,83.3,True,Bajo,4.42
6757,Corona Ferrer Tudela,16,Manabi,Secundaria,8,60.2,True,Bajo,3.26
6758,Octavia Silva Viana,21,Pichincha,Bachillerato,38,69.2,False,Alto,5.37
6759,Geraldo Anglada-Tirado,24,Esmeraldas,Bachillerato,10,85.0,False,Medio,5.29
6760,Plinio Agustí Carreño,25,Esmeraldas,Bachillerato,16,58.6,True,Bajo,4.57
6761,Rosalinda Eulalia Carmona Crespi,21,Loja,Bachillerato,8,79.4,True,Bajo,4.47
6762,Jose Antonio Carbajo Villalobos,15,Chimborazo,Bachillerato,15,72.2,True,Medio,5.62
6763,Agustín Solé-Alegria,15,Loja,Bachillerato,38,59.3,True,Medio,5.57
6764,Asdrubal Giralt Farré,16,Manabi,Bachillerato,30,76.5,True,Alto,5.59
6765,Inmaculada del Castells,25,Pichincha,Bachillerato,12,89.2,False,Medio,4.78
6766,Áurea Pedrosa Carmona,23,Loja,Bachillerato,40,78.9,True,Medio,6.4
6767,Delia Muñoz Iborra,15,Chimborazo,Bachillerato,11,96.0,False,Bajo,5.6
6768,Ruben Mate Sanchez,25,Loja,Secundaria,3,72.9,True,Bajo,3.89
6769,Horacio Yuste Torrent,18,Pichincha,Secundaria,16,61.5,True,Medio,4.68
6770,Humberto Burgos Perea,20,Manabi,Bachillerato,12,99.4,False,Medio,5.54
6771,Arsenio de Crespo,23,Chimborazo,Bachillerato,18,85.8,False,Alto,5.72
6772,Tecla de Toledo,24,Guayas,Secundaria,7,77.0,False,Bajo,4.03
6773,Maximiano Chamorro Pascual,16,Tungurahua,Secundaria,8,89.6,False,Alto,4.19
6774,Óscar Merino Palomino,20,Chimborazo,Bachillerato,40,69.8,True,Bajo,6.55
6775,Adelaida Miró Cañas,24,Loja,Secundaria,7,66.0,True,Bajo,3.71
6776,Dionisia Velázquez Corbacho,22,Esmeraldas,Bachillerato,5,86.4,True,Medio,4.02
6777,Marcela Flavia Niño Nuñez,21,Guayas,Secundaria,39,69.1,True,Alto,5.35
6778,Amelia Roldán Gonzalez,23,Loja,Secundaria,28,95.7,False,Bajo,6.2
6779,Íngrid Cobo,18,Loja,Bachillerato,10,59.3,True,Alto,4.62
6780,Jose Ignacio del Leal,17,Tungurahua,Secundaria,9,73.5,True,Medio,3.96
6781,Noelia Bosch Cifuentes,23,Guayas,Secundaria,10,66.9,False,Bajo,3.59
6782,Adán Mulet Colom,20,Tungurahua,Secundaria,11,73.3,True,Medio,4.59
6783,Sarita Villalba Méndez,18,Loja,Secundaria,35,96.9,False,Medio,6.68
6784,Édgar Puerta,16,Guayas,Secundaria,40,74.8,True,Medio,5.93
6785,Loreto Cortes Oliva,15,Loja,Bachillerato,14,89.9,False,Alto,5.64
6786,Luciano Leal,19,Guayas,Bachillerato,36,68.0,False,Alto,5.43
6787,Ascensión Talavera Paredes,23,Esmeraldas,Secundaria,8,79.4,True,Alto,4.49
6788,Liliana Portero Mas,18,Guayas,Secundaria,38,58.5,True,Medio,5.28
6789,Herminio Royo Ruiz,21,Manabi,Bachillerato,15,60.0,True,Alto,4.53
6790,Ágata del Montserrat,25,Guayas,Secundaria,2,51.5,True,Bajo,3.03
6791,Otilia Millán Peralta,25,Tungurahua,Secundaria,29,75.0,True,Medio,5.05
6792,Borja Alvarez Cañellas,15,Pichincha,Secundaria,11,52.9,True,Medio,3.31
6793,Florencia Martinez Casanova,25,Esmeraldas,Bachillerato,18,62.8,False,Medio,3.86
6794,Florina Bustos Luna,20,Chimborazo,Secundaria,38,78.7,False,Alto,6.02
6795,Graciano Portillo Valero,18,Tungurahua,Secundaria,4,52.2,True,Alto,3.12
6796,Bernardo Hidalgo Giménez,17,Loja,Secundaria,24,69.7,False,Medio,5.61
6797,Trini Maite Almeida Río,18,Manabi,Secundaria,11,52.6,True,Bajo,4.34
6798,Araceli Requena-Arévalo,21,Tungurahua,Secundaria,24,63.1,True,Medio,5.54
6799,Ani Alemán Pujol,22,Tungurahua,Secundaria,32,59.1,True,Bajo,4.72
6800,Plácido Tomás Coello,19,Guayas,Secundaria,19,50.3,False,Alto,4.52
6801,Amanda Noguera Rueda,25,Guayas,Bachillerato,15,89.2,False,Bajo,5.26
6802,Rosenda Murillo Palomares,22,Guayas,Secundaria,21,68.5,True,Medio,5.16
6803,Leocadio Piñeiro,15,Chimborazo,Secundaria,32,52.4,False,Alto,4.61
6804,Iván Andrade Lara,18,Tungurahua,Bachillerato,7,77.3,False,Bajo,4.76
6805,Jose Ignacio Español Huguet,21,Chimborazo,Bachillerato,16,94.4,True,Medio,5.95
6806,Reina Roman Novoa,15,Pichincha,Bachillerato,3,60.8,False,Alto,3.94
6807,María Asensio Salvador,24,Manabi,Bachillerato,19,54.7,True,Alto,3.84
6808,Mar Cañellas Merino,24,Guayas,Secundaria,8,65.1,False,Medio,4.13
6809,Guadalupe del Luís,24,Guayas,Bachillerato,3,56.3,False,Medio,2.51
6810,Marco Escolano Fonseca,22,Guayas,Bachillerato,31,92.1,False,Medio,5.71
6811,Salud Nayara Pedrosa Zamora,22,Chimborazo,Bachillerato,8,90.4,False,Alto,5.66
6812,Cebrián Lucas Gascón Aragón,19,Pichincha,Bachillerato,24,61.8,True,Alto,5.11
6813,Horacio Llano Malo,24,Tungurahua,Secundaria,1,75.1,True,Medio,4.09
6814,Jose Miguel Alcalde,24,Manabi,Secundaria,8,57.9,False,Medio,3.94
6815,Juan Antonio Varela-Ferrando,25,Guayas,Bachillerato,32,61.9,False,Bajo,5.39
6816,Irene Larrea Yuste,17,Manabi,Secundaria,0,83.9,False,Alto,4.4
6817,Berto Franco Estrada,20,Tungurahua,Bachillerato,30,57.3,True,Bajo,4.9
6818,Benito Arranz Cortés,24,Tungurahua,Secundaria,12,83.4,False,Bajo,4.78
6819,Anabel Badía-Campoy,19,Loja,Bachillerato,13,60.2,True,Medio,4.91
6820,Íngrid Ramirez,15,Loja,Secundaria,11,57.0,False,Medio,3.84
6821,Macaria Alcalá-Palau,19,Guayas,Secundaria,21,60.1,True,Bajo,4.22
6822,Reyes Guzman Galvez,18,Esmeraldas,Bachillerato,40,58.2,False,Alto,5.65
6823,Candelario Baños Quevedo,20,Loja,Secundaria,18,65.9,True,Alto,5.49
6824,Claudia Fuster Matas,22,Chimborazo,Secundaria,0,100.0,True,Medio,5.47
6825,Enrique Llopis Alvarez,21,Manabi,Bachillerato,7,61.6,True,Bajo,4.35
6826,Violeta Guerrero-Llorens,18,Esmeraldas,Bachillerato,12,88.6,True,Alto,4.89
6827,Estrella Criado Artigas,21,Esmeraldas,Bachillerato,26,63.5,True,Bajo,5.95
6828,Godofredo Mendez-Antúnez,17,Chimborazo,Secundaria,0,63.2,False,Bajo,3.65
6829,Augusto Vazquez,25,Manabi,Secundaria,3,94.9,True,Alto,6.09
6830,Roxana Maestre Casanovas,21,Chimborazo,Secundaria,2,55.6,False,Medio,2.6
6831,Ana Belén Lobato Guardiola,16,Loja,Bachillerato,32,94.6,False,Alto,5.42
6832,Fabricio Busquets Otero,25,Tungurahua,Secundaria,35,69.4,False,Bajo,5.33
6833,Clarisa Menendez-Perea,19,Chimborazo,Bachillerato,32,54.7,True,Bajo,3.83
6834,Calisto Gabaldón,23,Pichincha,Bachillerato,18,86.2,True,Bajo,5.92
6835,Efraín Dalmau Nadal,18,Tungurahua,Secundaria,12,56.0,False,Bajo,3.48
6836,Rufino Sanz Albero,19,Pichincha,Bachillerato,21,91.0,True,Medio,5.51
6837,Benigno Giralt Juan,22,Pichincha,Secundaria,22,99.8,True,Bajo,5.6
6838,Pía de Ojeda,20,Manabi,Secundaria,10,54.2,True,Bajo,3.62
6839,Eutropio Martínez Estevez,19,Loja,Secundaria,39,88.4,True,Alto,5.8
6840,Felisa Piquer Delgado,20,Esmeraldas,Bachillerato,13,58.7,False,Medio,5.04
6841,Amelia de Bastida,20,Guayas,Secundaria,4,82.5,False,Bajo,4.32
6842,Marcelo Avilés Pinilla,17,Pichincha,Bachillerato,38,89.1,False,Bajo,6.11
6843,Julia Valentín Guardiola,22,Chimborazo,Secundaria,0,97.9,True,Medio,6.3
6844,Javi Cardona,18,Chimborazo,Bachillerato,39,89.6,False,Bajo,5.93
6845,Juan Martín Pozuelo,17,Tungurahua,Bachillerato,22,54.2,True,Medio,4.81
6846,Anabel Perera-Martí,18,Esmeraldas,Bachillerato,32,97.7,False,Bajo,5.75
6847,Octavio Barreda Palacios,23,Pichincha,Secundaria,9,65.7,False,Alto,3.54
6848,Agustina Borrell Amigó,23,Loja,Bachillerato,18,88.1,False,Alto,5.12
6849,Dimas Aguado Navas,16,Esmeraldas,Secundaria,34,57.7,False,Alto,4.75
6850,Juan Manuel Alberto-Moreno,20,Pichincha,Secundaria,12,57.7,False,Bajo,4.3
6851,Estela Rios Salvà,19,Loja,Secundaria,36,83.7,False,Medio,6.33
6852,Loreto César Valero Borrás,22,Esmeraldas,Bachillerato,20,82.3,True,Alto,5.78
